reactions,acetate_heinmann,fumarate_heinmann,galactose_heinmann,glucose_heinmann,glucosamine_heinmann,glycerol_heinmann,pyruvate_heinmann,succinate_heinmann,anaerobic_heinmann,Chemostat_heinmann_035,Chemostat_heinmann_05,Chemostat_heinmann_02,Chemostat_heinmann_012,42Cdeg_henimann,pH6_heinmann,NaCl_50mM_heinmann,Chemostat_vilu_011,Chemostat_vilu_021,Chemostat_vilu_031,Chemostat_vilu_04,Chemostat_vilu_049
Zn2tex,16542487560224.998,26810238459674.996,9697320293924.998,34225836331500.0,22246793615475.0,26810238459674.996,22817224221000.0,22817224221000.0,31373683303875.0,19965071193374.996,28521530276249.996,11408612110500.0,6845167266299.999,37077989359125.0,28521530276249.996,37077989359125.0,6274736660775.0,11979042716025.0,17683348771275.0,22817224221000.0,27951099670725.0
EX_ca2_e_reverse,252503365838625.0,409229592910874.94,148019214457125.0,522420756907500.06,339573491989875.06,409229592910874.94,348280504604999.94,348280504604999.94,478885693831875.0,304745441529375.0,435350630756249.94,174140252302499.97,104484151381500.0,565955819983125.0,435350630756249.94,565955819983125.0,95777138766374.98,182847264917625.03,269917391068875.0,348280504604999.94,426643618141125.0
EX_cbl1_e_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cl_e_reverse,252503365838625.0,409229592910874.94,148019214457125.0,522420756907500.06,339573491989875.06,409229592910874.94,348280504604999.94,348280504604999.94,478885693831875.0,304745441529375.0,435350630756249.94,174140252302499.97,104484151381500.0,565955819983125.0,435350630756249.94,565955819983125.0,95777138766374.98,182847264917625.03,269917391068875.0,348280504604999.94,426643618141125.0
EX_co2_e_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cobalt2_e_reverse,1212792343125.0,1965560004375.0,710947235625.0001,2509225537500.0,1630996599375.0002,1965560004375.0,1672817025000.0,1672817025000.0,2300123409375.0005,1463714896874.9998,2091021281250.0,836408512500.0,501845107500.0,2718327665625.0005,2091021281250.0,2718327665625.0005,460024681875.00006,878228938125.0,1296433194375.0,1672817025000.0,2049200855624.9998
EX_cu2_e_reverse,34394790851024.992,55743281724074.98,20162463602325.004,71161636243499.97,46255063558274.99,55743281724074.98,47441090829000.0,47441090829000.0,65231499889874.99,41510954475374.984,59301363536249.99,23720545414500.0,14232327248699.998,77091772597125.0,59301363536249.99,77091772597125.0,13046299977975.0,24906572685225.0,36766845392475.01,47441090829000.0,58115336265524.99
EX_fe2_e_reverse,779146312917225.1,1262754369210674.8,456740942054925.0,1612026854311499.8,1047817455302475.0,1262754369210674.8,1074684569541000.0,1074684569541000.0,1477691283118874.8,940348998348374.8,1343355711926250.0,537342284770500.0,322405370862299.94,1746362425504124.5,1343355711926250.0,1746362425504124.5,295538256623775.06,564209399009024.9,832880541394274.9,1074684569541000.0,1316488597687724.8
EX_fe3_e_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_glc_e_reverse,5.169506577644506e+17,6.368680797827222e+17,3.121251677045923e+17,0.0,0.0,1.026629287213106e+17,4.544884232531736e+17,5.316638108436561e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_h_e_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_h2o_e_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_k_e_reverse,9469143033263924.0,1.5346542157358774e+16,5550876950534025.0,1.95913304136495e+16,1.2734364768872178e+16,1.5346542157358774e+16,1.3060886942433e+16,1.3060886942433e+16,1.7958719545845376e+16,1.1428276074628874e+16,1.632610867804125e+16,6530443471216500.0,3918266082729900.0,2.1223941281453624e+16,1.632610867804125e+16,2.1223941281453624e+16,3591743909169074.5,6856965644777324.0,1.0122187380385574e+16,1.3060886942433e+16,1.5999586504480424e+16
EX_mg2_e_reverse,420838943064374.9,682049321518125.0,246698690761875.03,870701261512499.9,565955819983125.0,682049321518125.0,580467507675000.0,580467507675000.0,798142823053125.1,507909069215624.94,725584384593750.0,290233753837500.0,174140252302499.97,943259699971875.0,725584384593750.0,943259699971875.0,159628564610625.0,304745441529375.0,449862318448125.0,580467507675000.0,711072696901875.0
EX_mn2_e_reverse,33521580363974.992,54328078520924.99,19650581592675.0,69354993856499.99,45080746006724.99,54328078520924.99,46236662571000.0,46236662571000.0,63575411035125.01,40457079749624.99,57795828213750.0,23118331285500.0,13870998771300.0,75134576677875.0,57795828213750.0,75134576677875.0,12715082207025.0,24274247849775.0,35833413492524.99,46236662571000.0,56639911649474.99
EX_mobd_e_reverse,6258008490524.999,10142289622574.998,3668487735825.0,12947603773499.998,8415942452775.001,10142289622574.998,8631735849000.0,8631735849000.0,11868636792375.0,7552768867874.998,10789669811249.998,4315867924500.0,2589520754699.9995,14026570754625.002,10789669811249.998,14026570754625.002,2373727358474.9995,4531661320725.0,6689595282975.0,8631735849000.0,10573876415025.0
EX_na1_e_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_nh4_e_reverse,5.2396626586562464e+17,8.491867067477443e+17,3.0715263861088486e+17,1.0840681362737148e+18,1.7261738267500104e+16,8.491867067477462e+17,7.227120908491343e+17,7.227120908491483e+17,9.937291249175707e+17,6.32373079493e+17,9.033901135614266e+17,3.613560454245692e+17,2.168136272547493e+17,1.1744071476298565e+18,9.033901135614266e+17,1.1744071476298565e+18,1.9874582498351354e+17,3.7942384769579834e+17,5.60101870408082e+17,7.227120908491412e+17,8.853223112902098e+17
EX_ni2_e_reverse,15669277073174.998,25395035256525.0,9185438284275.0,32419193944499.996,21072476063924.996,25395035256525.0,21612795963000.0,21612795963000.0,29717594449125.0,18911196467624.996,27015994953750.0,10806397981500.0,6483838788899.999,35120793439875.0,27015994953750.0,35120793439875.0,5943518889825.0,11346717880574.998,16749916871324.998,21612795963000.0,26475675054675.0
EX_o2_e_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6840842720485153e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pi_e_reverse,4.679588362963693e+16,7.584160450320546e+16,2.7432069713927304e+16,9.6819069578562e+16,6.293239522607304e+16,7.584160450320958e+16,6.454604638572364e+16,6.454604638571175e+16,8.875081378035128e+16,5.647779058749664e+16,8.06825579821397e+16,3.227302319285558e+16,1.9363813915716308e+16,1.0488732537678058e+17,8.06825579821397e+16,1.0488732537678058e+17,1.7750162756069608e+16,3.3886674352497956e+16,5.002318594892424e+16,6.454604638571146e+16,7.906890682249827e+16
EX_sel_e_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_slnt_e_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_so4_e_reverse,1.223513427438225e+16,1.9829355548136744e+16,7172320091879244.0,2.5314070912514884e+16,1.6454146093134728e+16,1.9829355548136744e+16,1.6876047275009998e+16,1.6876047275010034e+16,2.3204565003138644e+16,1.4766541365633782e+16,2.109505909376258e+16,8438023637504978.0,5062814182503005.0,2.742357682189127e+16,2.109505909376258e+16,2.742357682189127e+16,4640913000627753.0,8859924819380240.0,1.3078936638132702e+16,1.6876047275009994e+16,2.067315791188728e+16
EX_tungs_e_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_zn2_e_reverse,16542487560224.998,26810238459674.996,9697320293924.998,34225836331500.0,22246793615475.0,26810238459674.996,22817224221000.0,22817224221000.0,31373683303875.0,19965071193374.996,28521530276249.996,11408612110500.0,6845167266299.999,37077989359125.0,28521530276249.996,37077989359125.0,6274736660775.0,11979042716025.0,17683348771275.0,22817224221000.0,27951099670725.0
12PPDRtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12PPDRtpp_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12PPDStex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12PPDStpp_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CAMPtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CCMPtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CGMPtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CUMPtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23DAPPAtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26DAHtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34dhpactex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3AMPtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3CMPtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3GMPtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3HPPtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAR100_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAR120_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAR140_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAR160_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAR180_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAR40_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAR60_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAR80_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3PEPTtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3UMPtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4HOXPACDtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4PEPTtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5DGLCNR_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5DGLCNt2rpp_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5DGLCNtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5MTRtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5PISO_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABUTtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT1r_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT2r_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT3r_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT4r_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT5r_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT6r_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT7r_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT8r_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACt2pp_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACALD_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACALDtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACALDtpp_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGAL1Ptex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGALtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGAM1Ptex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGAtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACKr_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACMANAtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACNAMtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD1f_reverse,1.7264341562852998e+16,2.7980139774279e+16,1.0120476088569002e+16,3.571932737142e+16,2.3217562791423e+16,2.7980139774278996e+16,2.3812884914279996e+16,2.3812884914279996e+16,3.2742716757135004e+16,2.0836274299995e+16,2.9766106142849996e+16,1.1906442457139996e+16,7143865474284000.0,3.869593798570501e+16,2.9766106142849996e+16,3.869593798570501e+16,6548543351426999.0,1.2501764579997e+16,1.8454985808567e+16,2.381288491427999e+16,2.9170784019992996e+16
ACOAD2f_reverse,1.7264341562852998e+16,2.7980139774279e+16,1.0120476088569002e+16,3.571932737142e+16,2.3217562791423e+16,2.7980139774278996e+16,2.3812884914279996e+16,2.3812884914279996e+16,3.2742716757135004e+16,2.0836274299995e+16,2.9766106142849996e+16,1.1906442457139996e+16,7143865474284000.0,3.869593798570501e+16,2.9766106142849996e+16,3.869593798570501e+16,6548543351426999.0,1.2501764579997e+16,1.8454985808567e+16,2.381288491427999e+16,2.9170784019992996e+16
ACOAD3f_reverse,1.7264341562852998e+16,2.7980139774279e+16,1.0120476088569002e+16,3.571932737142e+16,2.3217562791423e+16,2.7980139774278996e+16,2.3812884914279996e+16,2.3812884914279996e+16,3.2742716757135004e+16,2.0836274299995e+16,2.9766106142849996e+16,1.1906442457139996e+16,7143865474284000.0,3.869593798570501e+16,2.9766106142849996e+16,3.869593798570501e+16,6548543351426999.0,1.2501764579997e+16,1.8454985808567e+16,2.381288491427999e+16,2.9170784019992996e+16
ACOAD4f_reverse,1.7264341562852998e+16,2.7980139774279e+16,1.0120476088569002e+16,3.571932737142e+16,2.3217562791423e+16,2.7980139774278996e+16,2.3812884914279996e+16,2.3812884914279996e+16,3.2742716757135004e+16,2.0836274299995e+16,2.9766106142849996e+16,1.1906442457139996e+16,7143865474284000.0,3.869593798570501e+16,2.9766106142849996e+16,3.869593798570501e+16,6548543351426999.0,1.2501764579997e+16,1.8454985808567e+16,2.381288491427999e+16,2.9170784019992996e+16
ACOAD5f_reverse,1.7264341562852998e+16,2.7980139774279e+16,1.0120476088569002e+16,3.571932737142e+16,2.3217562791423e+16,2.7980139774278996e+16,2.3812884914279996e+16,2.3812884914279996e+16,3.2742716757135004e+16,2.0836274299995e+16,2.9766106142849996e+16,1.1906442457139996e+16,7143865474284000.0,3.869593798570501e+16,2.9766106142849996e+16,3.869593798570501e+16,6548543351426999.0,1.2501764579997e+16,1.8454985808567e+16,2.381288491427999e+16,2.9170784019992996e+16
ACOAD6f_reverse,1.3488967510398598e+16,2.1861430103059796e+16,7907325781957802.0,2.7908208642204e+16,1.81403356174326e+16,2.1861430103059796e+16,1.8605472428136e+16,1.8605472428136e+16,2.5582524588687004e+16,1.6279788374619e+16,2.3256840535169996e+16,9302736214068000.0,5581641728440800.0,3.0233892695721e+16,2.3256840535169996e+16,3.0233892695721e+16,5116504917737399.0,9767873024771400.0,1.44192411318054e+16,1.8605472428136e+16,2.27917037244666e+16
ACOAD7f_reverse,6191450446734298.0,1.0034419689534898e+16,3629470951533901.0,1.2809897476002e+16,8326433359401299.0,1.0034419689534898e+16,8539931650667999.0,8539931650667999.0,1.17424060196685e+16,7472440194334499.0,1.0674914563334998e+16,4269965825333999.5,2561979495200400.5,1.3877388932335498e+16,1.0674914563334998e+16,1.3877388932335498e+16,2348481203933699.5,4483464116600700.0,6618447029267699.0,8539931650667999.0,1.0461416272068298e+16
ACOAD8f_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOATA_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACONIs_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACONTa_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACONTb_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOTA_reverse,1.4349370910305198e+16,2.3255876992563596e+16,8411700188799601.0,2.9688353607527996e+16,1.92974298448932e+16,2.3255876992563596e+16,1.9792235738352e+16,1.9792235738352e+16,2.7214324140234e+16,1.7318206271058e+16,2.4740294672939996e+16,9896117869176000.0,5937670721505600.0,3.2162383074822004e+16,2.4740294672939996e+16,3.2162383074822004e+16,5442864828046800.0,1.03909237626348e+16,1.5338982697222802e+16,1.9792235738352e+16,2.42454887794812e+16
ACSERtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACt2rpp_reverse,2.8261748483535596e+16,4.58035234043508e+16,1.6567231869658794e+16,5.847258306938389e+16,3.8007178995099576e+16,4.580352340435078e+16,3.8981722046256e+16,3.898172204625604e+16,5.3599867813601896e+16,3.4109006790474028e+16,4.87271525578201e+16,1.9490861023127976e+16,1.1694516613876804e+16,6.334529832516602e+16,4.87271525578201e+16,6.334529832516602e+16,1.0719973562720404e+16,2.0465404074284388e+16,3.0210834585848356e+16,3.898172204625599e+16,4.775260950666363e+16
ACtex_reverse,2.8261748483535596e+16,4.58035234043508e+16,1.6567231869658794e+16,5.847258306938389e+16,3.8007178995099576e+16,4.580352340435078e+16,3.8981722046256e+16,3.898172204625604e+16,5.3599867813601896e+16,3.4109006790474028e+16,4.87271525578201e+16,1.9490861023127976e+16,1.1694516613876804e+16,6.334529832516602e+16,4.87271525578201e+16,6.334529832516602e+16,1.0719973562720404e+16,2.0465404074284388e+16,3.0210834585848356e+16,3.898172204625599e+16,4.775260950666363e+16
ADEt2rpp_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADEtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADK1_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADK3_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADK4_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADNt2rpp_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADNtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADSL1r_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADSL2r_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGMtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGPR_reverse,1.4349370910305198e+16,2.3255876992563596e+16,8411700188799601.0,2.9688353607527996e+16,1.92974298448932e+16,2.3255876992563596e+16,1.9792235738352e+16,1.9792235738352e+16,2.7214324140234e+16,1.7318206271058e+16,2.4740294672939996e+16,9896117869176000.0,5937670721505600.0,3.2162383074822004e+16,2.4740294672939996e+16,3.2162383074822004e+16,5442864828046800.0,1.03909237626348e+16,1.5338982697222802e+16,1.9792235738352e+16,2.42454887794812e+16
AICART_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIRC3_reverse,2.173396646420497e+16,3.5224014614402716e+16,1.2740601030741112e+16,4.49668271673223e+16,2.922843765876105e+16,3.5224014614402972e+16,2.997788477821306e+16,2.9977884778215908e+16,4.121959157004512e+16,2.623064918093788e+16,3.747235597276803e+16,1.4988942389106956e+16,8993365433465712.0,4.871406276459883e+16,3.747235597276803e+16,4.871406276459883e+16,8243918314008923.0,1.5738389508562464e+16,2.3232860703115716e+16,2.997788477821443e+16,3.672290885331507e+16
